Product ID,Category,Brand,Season,Size,Color,Original Price,Markdown Percentage,Current Price,Purchase Date,Stock Quantity,Customer Rating,Is Returned,Return Reason,Discount Amount,Rating Category,Price Realization,Discount %,Stock Value,Stock Status,Discount Category
FB002066,Bottoms,Zara,Winter,XL,Pink,$36.23,0.00,$36.23,06-Aug-25,49,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,"$1,775.27",Over Stock,No Discount
FB002078,Shoes,Uniqlo,Summer,XL,Black,$116.76,0.00,$116.76,06-Aug-25,13,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,"$1,517.88",Optimal Stock,No Discount
FB002092,Accessories,Gap,Summer,Unknown,Gray,$41.62,0.00,$41.62,06-Aug-25,33,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,"$1,373.46",Over Stock,No Discount
FB002112,Accessories,Mango,Summer,Unknown,Brown,$41.04,0.00,$41.04,06-Aug-25,43,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,"$1,764.72",Over Stock,No Discount
FB002127,Tops,Banana Republic,Summer,L,Red,$56.38,0.00,$56.38,06-Aug-25,9,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,$507.42,Optimal Stock,No Discount
FB002145,Accessories,Uniqlo,Fall,Unknown,Black,$17.87,0.00,$17.87,06-Aug-25,47,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,$839.89,Over Stock,No Discount
FB002162,Shoes,Zara,Summer,L,Green,$122.7,0.00,$122.7,06-Aug-25,9,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,"$1,104.30",Optimal Stock,No Discount
FB000002,Tops,Uniqlo,Winter,L,Pink,$119.64,0.00,$119.64,06-Aug-25,2,2.5,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$239.28,Optimal Stock,No Discount
FB000012,Shoes,Uniqlo,Winter,S,Blue,$146.98,0.00,$146.98,06-Aug-25,2,3.4,False,Not Returned,0.00,Moderate,1.00,0.00%,$293.96,Low Stock,No Discount
FB000015,Tops,Mango,Winter,M,Beige,$79.66,0.00,$79.66,06-Aug-25,7,1.7,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$557.62,Over Stock,No Discount
FB000018,Tops,Ann Taylor,Winter,L,Navy,$102.35,0.00,$102.35,06-Aug-25,14,3.5,False,Not Returned,0.00,Moderate,1.00,0.00%,"$1,432.90",Optimal Stock,No Discount
FB000045,Tops,Banana Republic,Winter,XXL,Green,$111.3,0.00,$111.3,06-Aug-25,11,1.7,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$1,224.30",Over Stock,No Discount
FB000083,Dresses,Ann Taylor,Winter,S,Blue,$174.13,0.00,$174.13,06-Aug-25,34,3.7,False,Not Returned,0.00,Moderate,1.00,0.00%,"$5,920.42",Over Stock,No Discount
FB000102,Dresses,Banana Republic,Winter,S,White,$163.5,0.00,$163.5,06-Aug-25,34,4.9,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$5,559.00",Over Stock,No Discount
FB000105,Shoes,H&M,Winter,S,Red,$84.31,0.00,$84.31,06-Aug-25,10,3.9,False,Not Returned,0.00,Moderate,1.00,0.00%,$843.10,Optimal Stock,No Discount
FB000151,Tops,Ann Taylor,Winter,XL,Gray,$94.97,0.00,$94.97,06-Aug-25,46,4.3,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$4,368.62",Over Stock,No Discount
FB000154,Outerwear,Zara,Winter,L,Brown,$172.59,0.00,$172.59,06-Aug-25,1,2.1,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$172.59,Low Stock,No Discount
FB000160,Bottoms,Mango,Winter,XXL,Gray,$79.34,0.00,$79.34,06-Aug-25,30,4.4,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$2,380.20",Over Stock,No Discount
FB000174,Shoes,Banana Republic,Winter,XL,Red,$104.4,0.00,$104.4,06-Aug-25,41,3.4,False,Not Returned,0.00,Moderate,1.00,0.00%,"$4,280.40",Over Stock,No Discount
FB000177,Outerwear,Uniqlo,Winter,M,Gray,$204.21,0.00,$204.21,06-Aug-25,5,3.3,False,Not Returned,0.00,Moderate,1.00,0.00%,"$1,021.05",Low Stock,No Discount
FB000183,Tops,Banana Republic,Winter,XL,Green,$106.49,0.00,$106.49,06-Aug-25,23,4.0,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$2,449.27",Optimal Stock,No Discount
FB000184,Tops,Mango,Winter,XXL,Pink,$114.86,0.00,$114.86,06-Aug-25,48,1.1,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$5,513.28",Over Stock,No Discount
FB000219,Bottoms,Zara,Winter,S,Black,$87.03,0.00,$87.03,06-Aug-25,39,4.3,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$3,394.17",Over Stock,No Discount
FB000285,Shoes,Ann Taylor,Winter,M,Green,$157.42,0.00,$157.42,06-Aug-25,38,2.4,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$5,981.96",Over Stock,No Discount
FB000287,Outerwear,Mango,Winter,XL,Pink,$169.03,0.00,$169.03,06-Aug-25,16,1.7,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$2,704.48",Over Stock,No Discount
FB000292,Outerwear,Ann Taylor,Winter,XS,Purple,$176.1,0.00,$176.1,06-Aug-25,12,4.6,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$2,113.20",Optimal Stock,No Discount
FB000312,Dresses,Forever21,Winter,XXL,Brown,$92.8,0.00,$92.8,06-Aug-25,25,2.5,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$2,320.00",Over Stock,No Discount
FB000313,Dresses,Banana Republic,Winter,XL,Blue,$88.65,0.00,$88.65,06-Aug-25,11,3.3,False,Not Returned,0.00,Moderate,1.00,0.00%,$975.15,Optimal Stock,No Discount
FB000336,Shoes,Mango,Winter,S,Black,$112.5,0.00,$112.5,06-Aug-25,11,4.3,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,237.50",Optimal Stock,No Discount
FB000339,Bottoms,Zara,Winter,XS,Brown,$27.85,0.00,$27.85,06-Aug-25,0,1.5,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$0.00,Low Stock,No Discount
FB000361,Tops,Gap,Winter,XS,Purple,$104.94,0.00,$104.94,06-Aug-25,42,2.0,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$4,407.48",Over Stock,No Discount
FB000385,Outerwear,Gap,Winter,M,Navy,$133.52,0.00,$133.52,06-Aug-25,27,3.6,False,Not Returned,0.00,Moderate,1.00,0.00%,"$3,605.04",Over Stock,No Discount
FB000387,Tops,Uniqlo,Winter,L,White,$85.94,0.00,$85.94,06-Aug-25,42,4.3,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$3,609.48",Over Stock,No Discount
FB000392,Tops,Mango,Winter,XS,Blue,$41.46,0.00,$41.46,06-Aug-25,36,3.5,False,Not Returned,0.00,Moderate,1.00,0.00%,"$1,492.56",Over Stock,No Discount
FB000398,Dresses,Forever21,Winter,L,Blue,$141.84,0.00,$141.84,06-Aug-25,39,1.7,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$5,531.76",Over Stock,No Discount
FB000405,Outerwear,Uniqlo,Winter,XS,Navy,$217.34,0.00,$217.34,06-Aug-25,4,4.2,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,$869.36,Low Stock,No Discount
FB000426,Tops,Forever21,Winter,XL,Black,$111.64,0.00,$111.64,06-Aug-25,13,4.8,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,451.32",Optimal Stock,No Discount
FB000434,Shoes,Zara,Winter,XS,Green,$135.39,0.00,$135.39,06-Aug-25,26,3.9,False,Not Returned,0.00,Moderate,1.00,0.00%,"$3,520.14",Over Stock,No Discount
FB000475,Outerwear,Zara,Winter,L,Green,$208.8,0.00,$208.8,06-Aug-25,13,1.6,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$2,714.40",Over Stock,No Discount
FB000481,Shoes,Banana Republic,Winter,S,Black,$129.33,0.00,$129.33,06-Aug-25,15,3.1,False,Not Returned,0.00,Moderate,1.00,0.00%,"$1,939.95",Optimal Stock,No Discount
FB000495,Outerwear,Zara,Winter,XXL,White,$215.93,0.00,$215.93,06-Aug-25,43,3.5,False,Not Returned,0.00,Moderate,1.00,0.00%,"$9,284.99",Over Stock,No Discount
FB000500,Outerwear,Gap,Winter,S,Green,$204.68,0.00,$204.68,06-Aug-25,33,3.1,False,Not Returned,0.00,Moderate,1.00,0.00%,"$6,754.44",Over Stock,No Discount
FB000516,Bottoms,Banana Republic,Winter,XL,Gray,$119.04,0.00,$119.04,06-Aug-25,35,1.4,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$4,166.40",Over Stock,No Discount
FB000523,Dresses,Zara,Winter,S,Gray,$113.21,0.00,$113.21,06-Aug-25,12,4.4,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,358.52",Optimal Stock,No Discount
FB000531,Shoes,H&M,Winter,XS,Purple,$77.72,0.00,$77.72,06-Aug-25,48,1.1,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$3,730.56",Over Stock,No Discount
FB000537,Outerwear,Gap,Winter,XXL,Gray,$174.86,0.00,$174.86,06-Aug-25,15,1.7,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$2,622.90",Over Stock,No Discount
FB000540,Tops,Ann Taylor,Winter,XL,Navy,$103.96,0.00,$103.96,06-Aug-25,23,3.3,False,Not Returned,0.00,Moderate,1.00,0.00%,"$2,391.08",Over Stock,No Discount
FB000543,Shoes,Gap,Winter,XXL,Gray,$147.25,0.00,$147.25,06-Aug-25,15,2.7,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$2,208.75",Over Stock,No Discount
FB000563,Bottoms,Forever21,Winter,L,Navy,$48.42,0.00,$48.42,06-Aug-25,6,4.3,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,$290.52,Low Stock,No Discount
FB000574,Outerwear,Uniqlo,Winter,S,White,$153.88,0.00,$153.88,06-Aug-25,42,2.2,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$6,462.96",Over Stock,No Discount
FB000604,Dresses,H&M,Winter,XXL,Black,$140.07,0.00,$140.07,06-Aug-25,15,2.7,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$2,101.05",Over Stock,No Discount
FB000611,Bottoms,Zara,Winter,XL,Gray,$43.1,0.00,$43.1,06-Aug-25,34,4.9,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,465.40",Over Stock,No Discount
FB000621,Tops,Banana Republic,Winter,XS,Red,$49.68,0.00,$49.68,06-Aug-25,15,2.8,False,Not Returned,0.00,Moderate,1.00,0.00%,$745.20,Optimal Stock,No Discount
FB000627,Tops,Gap,Winter,S,Brown,$75.,0.00,$75.,06-Aug-25,19,1.6,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$1,425.00",Over Stock,No Discount
FB000631,Tops,Banana Republic,Winter,S,Red,$96.08,0.00,$96.08,06-Aug-25,7,2.5,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$672.56,Over Stock,No Discount
FB000643,Dresses,Mango,Winter,S,Blue,$144.43,0.00,$144.43,06-Aug-25,41,3.6,False,Not Returned,0.00,Moderate,1.00,0.00%,"$5,921.63",Over Stock,No Discount
FB000646,Dresses,H&M,Winter,M,Black,$128.56,0.00,$128.56,06-Aug-25,45,2.4,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$5,785.20",Over Stock,No Discount
FB000652,Shoes,Ann Taylor,Winter,M,Black,$192.74,0.00,$192.74,06-Aug-25,43,4.3,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$8,287.82",Over Stock,No Discount
FB000676,Tops,Mango,Winter,XS,Blue,$94.92,0.00,$94.92,06-Aug-25,5,3.3,False,Not Returned,0.00,Moderate,1.00,0.00%,$474.60,Low Stock,No Discount
FB000685,Bottoms,Banana Republic,Winter,XS,Red,$116.92,0.00,$116.92,06-Aug-25,13,3.2,False,Not Returned,0.00,Moderate,1.00,0.00%,"$1,519.96",Optimal Stock,No Discount
FB000756,Outerwear,Uniqlo,Winter,XL,Beige,$129.46,0.00,$129.46,06-Aug-25,32,4.0,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$4,142.72",Over Stock,No Discount
FB000771,Dresses,H&M,Winter,XS,Blue,$75.52,0.00,$75.52,06-Aug-25,2,2.8,False,Not Returned,0.00,Moderate,1.00,0.00%,$151.04,Low Stock,No Discount
FB000772,Bottoms,Gap,Winter,M,Red,$54.7,0.00,$54.7,06-Aug-25,18,4.2,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,$984.60,Optimal Stock,No Discount
FB000786,Outerwear,Gap,Winter,XL,White,$140.1,0.00,$140.1,06-Aug-25,14,3.9,False,Not Returned,0.00,Moderate,1.00,0.00%,"$1,961.40",Optimal Stock,No Discount
FB000813,Bottoms,Zara,Winter,XXL,Pink,$79.62,0.00,$79.62,06-Aug-25,37,4.1,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$2,945.94",Over Stock,No Discount
FB000834,Shoes,H&M,Winter,S,Pink,$88.,0.00,$88.,06-Aug-25,2,1.9,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$176.00,Optimal Stock,No Discount
FB000836,Outerwear,Mango,Winter,XS,Pink,$209.52,0.00,$209.52,06-Aug-25,48,2.6,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$10,056.96",Over Stock,No Discount
FB000853,Shoes,Banana Republic,Winter,S,Navy,$128.35,0.00,$128.35,06-Aug-25,20,2.5,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$2,567.00",Over Stock,No Discount
FB000856,Shoes,H&M,Winter,XS,White,$171.53,0.00,$171.53,06-Aug-25,12,4.8,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$2,058.36",Optimal Stock,No Discount
FB000882,Dresses,Zara,Winter,S,Green,$152.65,0.00,$152.65,06-Aug-25,27,3.7,False,Not Returned,0.00,Moderate,1.00,0.00%,"$4,121.55",Over Stock,No Discount
FB000890,Bottoms,Forever21,Winter,XL,White,$57.14,0.00,$57.14,06-Aug-25,39,1.4,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$2,228.46",Over Stock,No Discount
FB000924,Bottoms,Zara,Winter,XL,Gray,$102.25,0.00,$102.25,06-Aug-25,6,3.8,False,Not Returned,0.00,Moderate,1.00,0.00%,$613.50,Optimal Stock,No Discount
FB000937,Shoes,Uniqlo,Winter,XXL,Pink,$112.77,0.00,$112.77,06-Aug-25,11,4.1,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,240.47",Optimal Stock,No Discount
FB000957,Dresses,Forever21,Winter,M,Pink,$162.65,0.00,$162.65,06-Aug-25,36,1.4,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$5,855.40",Over Stock,No Discount
FB000973,Bottoms,Forever21,Winter,S,Pink,$43.32,0.00,$43.32,06-Aug-25,0,2.6,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$0.00,Low Stock,No Discount
FB001014,Shoes,Mango,Winter,XL,Purple,$101.14,0.00,$101.14,06-Aug-25,43,2.8,False,Not Returned,0.00,Moderate,1.00,0.00%,"$4,349.02",Over Stock,No Discount
FB001017,Dresses,Gap,Winter,L,Black,$153.12,0.00,$153.12,06-Aug-25,27,3.3,False,Not Returned,0.00,Moderate,1.00,0.00%,"$4,134.24",Over Stock,No Discount
FB001049,Tops,Gap,Winter,XL,Gray,$71.44,0.00,$71.44,06-Aug-25,18,4.3,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,285.92",Optimal Stock,No Discount
FB001052,Dresses,Forever21,Winter,XS,White,$155.57,0.00,$155.57,06-Aug-25,48,3.8,False,Not Returned,0.00,Moderate,1.00,0.00%,"$7,467.36",Over Stock,No Discount
FB001073,Bottoms,Forever21,Winter,XL,Beige,$119.92,0.00,$119.92,06-Aug-25,37,5.0,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$4,437.04",Over Stock,No Discount
FB001093,Dresses,Mango,Winter,XL,Black,$144.1,0.00,$144.1,06-Aug-25,36,2.5,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$5,187.60",Over Stock,No Discount
FB001114,Shoes,Forever21,Winter,L,Blue,$118.97,0.00,$118.97,06-Aug-25,45,3.8,False,Not Returned,0.00,Moderate,1.00,0.00%,"$5,353.65",Over Stock,No Discount
FB001144,Tops,Zara,Winter,L,Black,$99.57,0.00,$99.57,06-Aug-25,17,1.0,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$1,692.69",Over Stock,No Discount
FB001146,Outerwear,Gap,Winter,M,Brown,$88.87,0.00,$88.87,06-Aug-25,27,2.4,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$2,399.49",Over Stock,No Discount
FB001154,Dresses,H&M,Winter,M,Red,$67.63,0.00,$67.63,06-Aug-25,9,4.7,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,$608.67,Low Stock,No Discount
FB001167,Bottoms,Mango,Winter,XXL,Red,$93.59,0.00,$93.59,06-Aug-25,38,1.9,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$3,556.42",Over Stock,No Discount
FB001173,Shoes,Banana Republic,Winter,M,Beige,$171.48,0.00,$171.48,06-Aug-25,15,2.4,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$2,572.20",Over Stock,No Discount
FB001177,Dresses,Zara,Winter,XL,Green,$174.86,0.00,$174.86,06-Aug-25,43,4.6,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$7,518.98",Over Stock,No Discount
FB001195,Outerwear,Zara,Winter,XL,Gray,$107.81,0.00,$107.81,06-Aug-25,15,2.7,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$1,617.15",Over Stock,No Discount
FB001200,Tops,Forever21,Winter,XXL,Brown,$84.75,0.00,$84.75,06-Aug-25,7,2.5,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$593.25,Over Stock,No Discount
FB001215,Tops,Banana Republic,Winter,S,Purple,$108.92,0.00,$108.92,06-Aug-25,6,1.8,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$653.52,Over Stock,No Discount
FB001238,Tops,Mango,Winter,XS,Navy,$114.32,0.00,$114.32,06-Aug-25,27,5.0,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$3,086.64",Over Stock,No Discount
FB001241,Bottoms,H&M,Winter,M,Blue,$55.49,0.00,$55.49,06-Aug-25,25,4.6,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,387.25",Optimal Stock,No Discount
FB001250,Outerwear,Forever21,Winter,M,Green,$160.27,0.00,$160.27,06-Aug-25,11,2.0,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$1,762.97",Over Stock,No Discount
FB001257,Shoes,H&M,Winter,L,White,$155.66,0.00,$155.66,06-Aug-25,3,4.0,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,$466.98,Low Stock,No Discount
FB001267,Outerwear,Zara,Winter,L,Red,$129.86,0.00,$129.86,06-Aug-25,41,1.7,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$5,324.26",Over Stock,No Discount
FB001284,Bottoms,Gap,Winter,L,Brown,$86.4,0.00,$86.4,06-Aug-25,26,3.7,False,Not Returned,0.00,Moderate,1.00,0.00%,"$2,246.40",Over Stock,No Discount
FB001325,Bottoms,Forever21,Winter,M,Beige,$91.11,0.00,$91.11,06-Aug-25,38,3.3,False,Not Returned,0.00,Moderate,1.00,0.00%,"$3,462.18",Over Stock,No Discount
FB001340,Shoes,Banana Republic,Winter,XXL,White,$65.48,0.00,$65.48,06-Aug-25,7,4.6,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,$458.36,Low Stock,No Discount
FB001342,Bottoms,Uniqlo,Winter,XS,Green,$100.14,0.00,$100.14,06-Aug-25,48,4.2,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$4,806.72",Over Stock,No Discount
FB001346,Dresses,H&M,Winter,L,Beige,$160.05,0.00,$160.05,06-Aug-25,23,4.0,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$3,681.15",Optimal Stock,No Discount
FB001347,Tops,Forever21,Winter,XS,Blue,$59.53,0.00,$59.53,06-Aug-25,28,1.5,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$1,666.84",Over Stock,No Discount
FB001386,Shoes,Uniqlo,Winter,S,Blue,$127.99,0.00,$127.99,06-Aug-25,14,2.7,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$1,791.86",Over Stock,No Discount
FB001391,Dresses,Gap,Winter,XXL,Green,$115.61,0.00,$115.61,06-Aug-25,35,1.8,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$4,046.35",Over Stock,No Discount
FB001392,Outerwear,Ann Taylor,Winter,XS,Pink,$90.58,0.00,$90.58,06-Aug-25,1,1.0,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$90.58,Low Stock,No Discount
FB001398,Shoes,Forever21,Winter,XS,White,$93.63,0.00,$93.63,06-Aug-25,47,4.1,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$4,400.61",Over Stock,No Discount
FB001400,Outerwear,Zara,Winter,M,White,$146.45,0.00,$146.45,06-Aug-25,45,3.4,False,Not Returned,0.00,Moderate,1.00,0.00%,"$6,590.25",Over Stock,No Discount
FB001426,Shoes,Mango,Winter,L,Purple,$64.94,0.00,$64.94,06-Aug-25,32,4.5,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$2,078.08",Over Stock,No Discount
FB001431,Dresses,Mango,Winter,M,Navy,$68.51,0.00,$68.51,06-Aug-25,1,2.6,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$68.51,Low Stock,No Discount
FB001435,Dresses,Ann Taylor,Winter,L,Red,$50.76,0.00,$50.76,06-Aug-25,45,4.3,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$2,284.20",Over Stock,No Discount
FB001456,Tops,Ann Taylor,Winter,XXL,Beige,$35.26,0.00,$35.26,06-Aug-25,47,2.3,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$1,657.22",Over Stock,No Discount
FB001470,Bottoms,H&M,Winter,S,Red,$47.01,0.00,$47.01,06-Aug-25,17,1.6,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$799.17,Over Stock,No Discount
FB001489,Shoes,Zara,Winter,S,White,$158.29,0.00,$158.29,06-Aug-25,5,1.6,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$791.45,Optimal Stock,No Discount
FB001490,Tops,Ann Taylor,Winter,L,White,$69.33,0.00,$69.33,06-Aug-25,26,4.9,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,802.58",Over Stock,No Discount
FB001500,Shoes,Banana Republic,Winter,L,Purple,$89.5,0.00,$89.5,06-Aug-25,5,4.5,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,$447.50,Low Stock,No Discount
FB001508,Shoes,Forever21,Winter,M,Navy,$180.67,0.00,$180.67,06-Aug-25,31,4.4,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$5,600.77",Over Stock,No Discount
FB001524,Shoes,Banana Republic,Winter,L,Pink,$142.71,0.00,$142.71,06-Aug-25,28,1.0,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$3,995.88",Over Stock,No Discount
FB001527,Outerwear,Uniqlo,Winter,M,Navy,$167.39,0.00,$167.39,06-Aug-25,43,1.8,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$7,197.77",Over Stock,No Discount
FB001534,Bottoms,Zara,Winter,M,Blue,$96.82,0.00,$96.82,06-Aug-25,0,1.1,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$0.00,Low Stock,No Discount
FB001554,Dresses,H&M,Winter,S,Navy,$126.76,0.00,$126.76,06-Aug-25,24,2.2,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$3,042.24",Over Stock,No Discount
FB001556,Outerwear,Ann Taylor,Winter,M,White,$80.04,0.00,$80.04,06-Aug-25,13,2.3,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$1,040.52",Over Stock,No Discount
FB001568,Dresses,Banana Republic,Winter,L,White,$103.9,0.00,$103.9,06-Aug-25,40,4.4,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$4,156.00",Over Stock,No Discount
FB001579,Tops,Gap,Winter,XL,Purple,$33.46,0.00,$33.46,06-Aug-25,36,3.6,False,Not Returned,0.00,Moderate,1.00,0.00%,"$1,204.56",Over Stock,No Discount
FB001582,Outerwear,H&M,Winter,S,Beige,$208.57,0.00,$208.57,06-Aug-25,24,3.6,False,Not Returned,0.00,Moderate,1.00,0.00%,"$5,005.68",Over Stock,No Discount
FB001592,Bottoms,Banana Republic,Winter,XXL,Brown,$64.21,0.00,$64.21,06-Aug-25,3,2.8,False,Not Returned,0.00,Moderate,1.00,0.00%,$192.63,Low Stock,No Discount
FB001595,Shoes,Banana Republic,Winter,M,Purple,$149.65,0.00,$149.65,06-Aug-25,26,3.8,False,Not Returned,0.00,Moderate,1.00,0.00%,"$3,890.90",Over Stock,No Discount
FB001599,Dresses,Ann Taylor,Winter,M,Blue,$79.04,0.00,$79.04,06-Aug-25,4,4.1,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,$316.16,Low Stock,No Discount
FB001607,Shoes,Mango,Winter,XS,Black,$111.88,0.00,$111.88,06-Aug-25,17,4.6,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,901.96",Optimal Stock,No Discount
FB001620,Shoes,Gap,Winter,XL,Beige,$183.3,0.00,$183.3,06-Aug-25,7,2.0,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$1,283.10",Over Stock,No Discount
FB001670,Outerwear,Mango,Winter,XL,Navy,$89.26,0.00,$89.26,06-Aug-25,43,3.8,False,Not Returned,0.00,Moderate,1.00,0.00%,"$3,838.18",Over Stock,No Discount
FB001689,Dresses,Ann Taylor,Winter,L,Black,$158.24,0.00,$158.24,06-Aug-25,41,3.1,False,Not Returned,0.00,Moderate,1.00,0.00%,"$6,487.84",Over Stock,No Discount
FB001700,Dresses,Ann Taylor,Winter,XS,Green,$156.24,0.00,$156.24,06-Aug-25,15,5.0,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$2,343.60",Optimal Stock,No Discount
FB001707,Dresses,H&M,Winter,XL,Pink,$51.48,0.00,$51.48,06-Aug-25,10,1.0,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$514.80,Over Stock,No Discount
FB001709,Tops,Forever21,Winter,XXL,Black,$84.17,0.00,$84.17,06-Aug-25,20,3.7,False,Not Returned,0.00,Moderate,1.00,0.00%,"$1,683.40",Over Stock,No Discount
FB001717,Bottoms,Ann Taylor,Winter,XXL,Black,$42.36,0.00,$42.36,06-Aug-25,37,1.4,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$1,567.32",Over Stock,No Discount
FB001756,Shoes,Ann Taylor,Winter,L,Black,$126.74,0.00,$126.74,06-Aug-25,2,2.9,False,Not Returned,0.00,Moderate,1.00,0.00%,$253.48,Low Stock,No Discount
FB001774,Tops,Uniqlo,Winter,XL,Navy,$91.6,0.00,$91.6,06-Aug-25,6,2.7,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$549.60,Over Stock,No Discount
